Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
establishment of mitotic spindle orientation (GO:0000132)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.705711115062971	1.4971955827095411	prickle1a
positive regulation of lipid metabolic process (GO:0045834)	1/16	0.37975164636464614	0.6636986081314468	0.3523978766990579	0.6036812290806336	-1.542330247689224	1.493342449173335	zgc:162608
regulation of lipid biosynthetic process (GO:0046890)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.6994916303996042	1.4917364021469648	zgc:162608
cellular response to oxidative stress (GO:0034599)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.6152202772101834	1.488101447287829	ryr1b
epidermis development (GO:0008544)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.6843574381620825	1.4784522970216616	col17a1a
detection of mechanical stimulus involved in sensory perception (GO:0050974)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.682429518288139	1.4767600567040629	cdh23
glutathione metabolic process (GO:0006749)	1/20	0.44959713683528807	0.6799508593324456	0.41539476805828424	0.6111096107011297	-1.845373748996478	1.475197954498906	ethe1
B cell activation (GO:0042113)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.600590775690818	1.4746232965419326	rag2
microtubule polymerization or depolymerization (GO:0031109)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.3692370534033316	1.470804785837894	tppp3
cellular response to nitrogen starvation (GO:0006995)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-1.2936747596514169	1.4675207007238802	zgc:92606
cardiac muscle contraction (GO:0060048)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.6583890848546932	1.4556584584175036	tnnt2e
regulation of B cell activation (GO:0050864)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.3513401865059855	1.451580359053143	samsn1b
dorsal/ventral axis specification (GO:0009950)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.65260759723941	1.4505837317286456	egf
negative regulation of sequestering of calcium ion (GO:0051283)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.4214732767801497	1.4485059083432663	ryr1b
regulation of JNK cascade (GO:0046328)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.649568625485086	1.4479162606390965	dusp22b
cholesterol efflux (GO:0033344)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.5644761152433777	1.4413508820988894	zgc:162608
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.639376094010982	1.4389697204161391	diabloa
chloride ion homeostasis (GO:0055064)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.5601391024080038	1.437355194842924	slc12a3
hemoglobin metabolic process (GO:0020027)	1/19	0.43290880166649787	0.6789935596174254	0.40024236066592733	0.6111096107011297	-1.715478324225215	1.4362468173003622	slc25a38a
peptidyl-serine phosphorylation (GO:0018105)	4/82	0.22139344865521543	0.639121023225342	0.17164516029294155	0.58694553693977	-0.9480004329638122	1.429408182327297	camk1da;camk1db;mapkapk2b;mknk2b
regulation of neurotransmitter transport (GO:0051588)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.3964423783453066	1.4229989889616104	cplx4a
eye photoreceptor cell differentiation (GO:0001754)	2/41	0.34048185999808805	0.6412451541545819	0.29559884108972967	0.58694553693977	-1.3090863814132592	1.4104010658693522	crx;crb2b
cellular response to amino acid stimulus (GO:0071230)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.6037923957991858	1.4077359696897132	rragd
acylglycerol catabolic process (GO:0046464)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.5975561013533357	1.4022620342651568	zgc:162608
synapse assembly (GO:0007416)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.5974838203855186	1.4021985893214182	shank2
macroautophagy (GO:0016236)	1/20	0.44959713683528807	0.6799508593324456	0.41539476805828424	0.6111096107011297	-1.7474433545804606	1.3969120692659869	zgc:136908
peptidyl-serine modification (GO:0018209)	4/84	0.23398003453748456	0.639121023225342	0.18163901639777352	0.58694553693977	-0.9575188785771284	1.3908148329406618	camk1da;camk1db;mapkapk2b;mknk2b
regulation of Ras protein signal transduction (GO:0046578)	1/20	0.44959713683528807	0.6799508593324456	0.41539476805828424	0.6111096107011297	-1.7376701571169495	1.389099342486425	spry1
hair cell differentiation (GO:0035315)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.5798524394019224	1.386722565572382	cdh23
negative regulation of insulin receptor signaling pathway (GO:0046627)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-1.1525664296513574	1.3835941499582065	tsc1b
triglyceride catabolic process (GO:0019433)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-1.0851827397260654	1.3818790255554865	zgc:162608
regulation of endodermal cell fate specification (GO:0042663)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.552087704892143	1.362351945309636	tbx16
auditory receptor cell differentiation (GO:0042491)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.4735337761988816	1.3575657611087046	cdh23
positive regulation of cholesterol esterification (GO:0010873)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-0.935689748038913	1.352779015829776	zgc:162608
glycerophospholipid metabolic process (GO:0006650)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.257436667155633	1.3507112324660202	zgc:162608
inorganic cation transmembrane transport (GO:0098662)	4/79	0.20287200069114575	0.639121023225342	0.1570352961378192	0.58694553693977	-0.8452046199761998	1.3482535372033644	scn4aa;atp2a1l;trpc3;slc12a3
negative regulation of cell death (GO:0060548)	1/21	0.4657951790258774	0.6841599589532088	0.4301658485114205	0.6160565505982589	-1.7607305417759969	1.3452144584693286	wisp3
microtubule bundle formation (GO:0001578)	1/22	0.4815173090093138	0.6939291831562795	0.4445651610953995	0.6240226573173957	-1.8354416303547276	1.3413647882841944	tppp3
gland development (GO:0048732)	8/188	0.19023735874306105	0.639121023225342	0.12256364845901035	0.58694553693977	-0.8061098607376679	1.3377253923372905	foxn1;fhl1b;dhrs9;ndrg1b;ptger4a;dio3b;rag2;tbx16
cellular response to starvation (GO:0009267)	2/40	0.32967210750384396	0.6412451541545819	0.28620654837382475	0.58694553693977	-1.2004801769684073	1.332120910134687	rragd;zgc:92606
response to nicotine (GO:0035094)	1/19	0.43290880166649787	0.6789935596174254	0.40024236066592733	0.6111096107011297	-1.586456061844658	1.328225741727367	chrna4b
common bile duct development (GO:0061009)	1/19	0.43290880166649787	0.6789935596174254	0.40024236066592733	0.6111096107011297	-1.5466560586170546	1.2949040569488626	prickle1a
negative regulation of cell development (GO:0010721)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.403510925277618	1.293053751651314	crx
protein polymerization (GO:0051258)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.4636844947216672	1.2847556310242048	tppp3
regulation of primary metabolic process (GO:0080090)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.2601372833802849	1.2841017345289751	irs2a
vesicle-mediated transport in synapse (GO:0099003)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.3826368592003375	1.2738224874215	syt5b
reverse cholesterol transport (GO:0043691)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-0.8782248277142379	1.269698765645911	zgc:162608
response to endoplasmic reticulum stress (GO:0034976)	1/21	0.4657951790258774	0.6841599589532088	0.4301658485114205	0.6160565505982589	-1.647432063472989	1.2586533706028984	bbc3
positive regulation of muscle cell differentiation (GO:0051149)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-0.9207672931161762	1.2472647399069734	myf6
positive regulation of blood circulation (GO:1903524)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.416260681080063	1.2431291658669856	tbxa2r
protein K63-linked deubiquitination (GO:0070536)	1/20	0.44959713683528807	0.6799508593324456	0.41539476805828424	0.6111096107011297	-1.5437549399710584	1.2340828685415712	zranb1b
neuron projection development (GO:0031175)	5/112	0.23376771971961496	0.639121023225342	0.17310732235929882	0.58694553693977	-0.8454896128224161	1.2288576913986196	zgc:162608;nptx2b;prickle1a;cdh23;shank2
positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/21	0.4657951790258774	0.6841599589532088	0.4301658485114205	0.6160565505982589	-1.6050900960089265	1.2263037148882638	dmxl2
negative regulation of smoothened signaling pathway (GO:0045879)	1/20	0.44959713683528807	0.6799508593324456	0.41539476805828424	0.6111096107011297	-1.533425854891256	1.2258257633400609	ptch1
monocarboxylic acid catabolic process (GO:0072329)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.1960215082943635	1.2187666483567368	lpin1
type B pancreatic cell development (GO:0003323)	1/21	0.4657951790258774	0.6841599589532088	0.4301658485114205	0.6160565505982589	-1.5712046008725753	1.200414882435893	glis3
dopamine receptor signaling pathway (GO:0007212)	1/21	0.4657951790258774	0.6841599589532088	0.4301658485114205	0.6160565505982589	-1.5604728075244787	1.1922156928184953	drd4a
carbohydrate homeostasis (GO:0033500)	2/36	0.2860197224309191	0.6412451541545819	0.248568855058687	0.58694553693977	-0.9386201077096106	1.174865636726104	foxo1a;glis3
calcium ion transmembrane import into cytosol (GO:0097553)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.2712776034393702	1.1712272736262566	ryr1b
regulation of neurotransmitter secretion (GO:0046928)	1/20	0.44959713683528807	0.6799508593324456	0.41539476805828424	0.6111096107011297	-1.4549005923087803	1.1630524054762936	cplx4a
digestive tract morphogenesis (GO:0048546)	1/22	0.4815173090093138	0.6939291831562795	0.4445651610953995	0.6240226573173957	-1.5860088235584722	1.1590760254349348	dhrs9
chloride transmembrane transport (GO:1902476)	2/42	0.3512365455386387	0.6471711000458088	0.3049731976976992	0.58694553693977	-1.1072954670838293	1.1585581133275558	cftr;slc12a3
synaptic transmission, glutamatergic (GO:0035249)	1/23	0.49677748630809854	0.7005249346095768	0.4586020262323579	0.635946616437016	-1.6478593211577643	1.1528639133383785	slc17a7a
response to alkaloid (GO:0043279)	1/19	0.43290880166649787	0.6789935596174254	0.40024236066592733	0.6111096107011297	-1.3750928325052176	1.151266487188139	chrna4b
mesoderm formation (GO:0001707)	1/21	0.4657951790258774	0.6841599589532088	0.4301658485114205	0.6160565505982589	-1.5060377255232409	1.1506267854765648	tbx16
muscle fiber development (GO:0048747)	4/86	0.24673406653779612	0.639121023225342	0.19182121745376263	0.58694553693977	-0.8200470064906598	1.147610007324879	mybpha;adssl1;myhz2;mybpc1
glucose metabolic process (GO:0006006)	1/21	0.4657951790258774	0.6841599589532088	0.4301658485114205	0.6160565505982589	-1.500295323347843	1.1462395369740777	pck1
regulation of nervous system development (GO:0051960)	2/41	0.34048185999808805	0.6412451541545819	0.29559884108972967	0.58694553693977	-1.0524108534514958	1.1338605385521048	heyl;bhlhe41
establishment of mitotic spindle localization (GO:0040001)	1/21	0.4657951790258774	0.6841599589532088	0.4301658485114205	0.6160565505982589	-1.474792964093559	1.1267554980595604	prickle1a
bicarbonate transport (GO:0015701)	1/23	0.49677748630809854	0.7005249346095768	0.4586020262323579	0.635946616437016	-1.6101929931268557	1.1265120580693913	cftr
sterol homeostasis (GO:0055092)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.2179167175070844	1.122065922258413	zgc:162608
production of small RNA involved in gene silencing by RNA (GO:0070918)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-0.8258210609828627	1.118651258072576	henmt1
mitotic DNA integrity checkpoint (GO:0044774)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-0.9271849690644848	1.1130358009081118	phkg1b
protein localization to cilium (GO:0061512)	1/21	0.4657951790258774	0.6841599589532088	0.4301658485114205	0.6160565505982589	-1.4557880405185055	1.1122355602447265	cdh23
positive regulation of vasoconstriction (GO:0045907)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.0284738717701012	1.104764356872182	tbxa2r
extrinsic apoptotic signaling pathway (GO:0097191)	1/21	0.4657951790258774	0.6841599589532088	0.4301658485114205	0.6160565505982589	-1.4315196025615553	1.0936942486416312	bcl2l16
organic substance transport (GO:0071702)	1/20	0.44959713683528807	0.6799508593324456	0.41539476805828424	0.6111096107011297	-1.3595824642859653	1.0868547747457231	abca1a
chloride transport (GO:0006821)	2/42	0.3512365455386387	0.6471711000458088	0.3049731976976992	0.58694553693977	-1.0278140022455111	1.0753970251763472	cftr;slc12a3
lymphocyte differentiation (GO:0030098)	1/22	0.4815173090093138	0.6939291831562795	0.4445651610953995	0.6240226573173957	-1.4578657223406175	1.0654273683529072	rag2
regulation of mitotic nuclear division (GO:0007088)	2/42	0.3512365455386387	0.6471711000458088	0.3049731976976992	0.58694553693977	-1.0176125305557808	1.064723272645647	ccng2;wnt4b
sodium ion transmembrane transport (GO:0035725)	2/41	0.34048185999808805	0.6412451541545819	0.29559884108972967	0.58694553693977	-0.9860728692968151	1.0623884303033146	scn4aa;slc12a3
